X,Y,id,latitude,longitude,altitude,geometry,city,coordinates,exhibition,full_address,heritage,library,multipurpose,name,ownership,performance,postal_code,province,screen,street_name,street_number,suite,timestamp,ward,n_id
-79.3612857,43.6529466,1087,43.6529466,-79.3612857,,Point,,Toronto,1,"106 Trinity Street, Toronto, ON, M5A 3C6",1,,1,Enoch Turner Schoolhouse,Owned by others,,M5A 3C6,ON,,Trinity Street,106,,1473380419,28,73
-79.377219599999989,43.6499935,1088,43.6499935,-79.3772196,,Point,,Toronto,1,"20 Victoria Street, Toronto, ON, M5C 2N8",1,,,Metropolitan Restaurant,Owned by others,1,M5C 2N8,ON,,Victoria Street,20,,1473380419,28,75
-79.3717268,43.669088,1089,43.669088,-79.3717268,,Point,,Toronto,,"260 Wellesley Street East, Unit 102, Toronto, ON, M4X 1G6",,,1,Community Matters,Owned by others,,M4X 1G6,ON,,Wellesley Street East,260,Unit 102,1473380419,28,74
-79.3746187,43.6486329,1090,43.6486329,-79.3746187,,Point,,Toronto,,"52 Wellington Street East, Toronto, ON, M5E 1C9",,,,The Reservoir Lounge,Owned by others,1,M5E 1C9,ON,,Wellington Street East,52,,1473380419,28,75
-79.36798,43.665989,1091,43.665989,-79.36798,,Point,,Toronto,1,"51 Winchester Street, Toronto, ON, M4X 1A8",1,,,The Stone Grill,Owned by others,1,M4X 1A8,ON,1,Winchester Street,51,,1473380419,28,71
-79.3683102,43.6658341,1092,43.6658341,-79.3683102,,Point,,Toronto,,"51 Winchester Street, A, Toronto, ON, M4X 1R7",1,,,Samovar Room Vodka Bar,Owned by others,1,M4X 1R7,ON,,Winchester Street,51,A,1473380419,28,71
-79.367015400000014,43.666431,1093,43.666431,-79.3670154,,Point,,Toronto,,"80 Winchester Street, Toronto, ON, M4X 1B1",1,,,Winchester Street Theatre (Toronto Dance Theatre),Owned by others,1,M4X 1B1,ON,,Winchester Street,80,,1473380419,28,71
-79.3610556,43.6673297,1094,43.6673297,-79.3610556,,Point,,Toronto,,"201 Winchester Street, Toronto, ON, M4X 1B8",1,,,The Residence at Riverdale Farm,City Owned,1,M4X 1B8,ON,,Winchester Street,201,,1473380419,28,71
-79.3741255,43.64272,1095,43.64272,-79.3741255,,Point,,Toronto,,"1 Yonge Street, Toronto, ON, M5E 1W7",,,,Toronto Star,Owned by others,,M5E 1W7,ON,1,Yonge Street,1,,1473380419,28,77
-79.3774083,43.6469702,1096,43.6469702,-79.3774083,,Point,,Toronto,1,"30 Yonge Street , Toronto, ON, M5E 1X8",,,,Hockey Hall of Fame,Owned by others,,M5E 1X8,ON,,Yonge Street ,30,,1473380419,28,76
-79.3777753,43.6479845,1097,43.6479845,-79.3777753,,Point,,Toronto,,"48 Yonge Street, Suite 1200, Toronto, ON, M5E 1G6",,,,The SHAMBA Foundation,Owned by others,1,M5E 1G6,ON,1,Yonge Street,48,Suite 1200,1473380419,28,76
-79.36474,43.6840372,1098,43.6840372,-79.36474,,Point,,Toronto,1,"550 Bayview Avenue, Toronto, ON, M4W 3X8",1,,1,Evergreen Brick Works (Holcim Gallery),City Owned,,M4W 3X8,ON,,Bayview Avenue,550,,1473380419,29,56
-79.358089,43.6818215,1099,43.6818215,-79.358089,,Point,,Toronto,1,"958 Broadview Avenue, Toronto, ON, M4K 2R6",,,1,Estonian House,Owned by others,1,M4K 2R6,ON,1,Broadview Avenue,958,,1473380419,29,57
-79.356907,43.6839635,1100,43.6839635,-79.356907,,Point,,Toronto,,"995 Broadview Avenue, Toronto, ON, M4K 2S1",,,1,Whistler's / The McNeil Room (upstairs),Owned by others,1,M4K 2S1,ON,,Broadview Avenue,995,,1473380419,29,57
-79.3489141,43.6847347,1101,43.6847347,-79.3489141,,Point,,Toronto,1,"951 Carlaw Avenue, Toronto, ON, M4K 3M2",,,,"The Centre for Creative Communications, Centennial College",Owned by others,,M4K 3M2,ON,,Carlaw Avenue,951,,1473380419,29,57
-79.3581172,43.6765213,1102,43.6765213,-79.3581172,,Point,,Toronto,,"120 Danforth Avenue, Toronto, ON, M4K 1N1",,,,Mambo Lounge,Owned by others,1,M4K 1N1,ON,,Danforth Avenue,120,,1473380419,29,67
-79.3575302,43.676598,1103,43.676598,-79.3575302,,Point,,Toronto,,"154 Danforth Avenue, 2nd Floor, Toronto, ON, M4K 1N1",,,,The Black Swan Tavern,Owned by others,1,M4K 1N1,ON,,Danforth Avenue,154,2nd Floor,1473380419,29,67
-79.3537298,43.6774764,1104,43.6774764,-79.3537298,,Point,,Toronto,,"310 Danforth Avenue, Toronto, ON, M4K 1N6",,,1,Eastminster United Church,Owned by others,1,M4K 1N6,ON,,Danforth Avenue,310,,1473380419,29,67
-79.3531992,43.6775817,1105,43.6775817,-79.3531992,,Point,,Toronto,,"320 Danforth Avenue, Toronto, ON, M4K 1N8",,,,Timothy's Cafe,Owned by others,1,M4K 1N8,ON,,Danforth Avenue,320,,1473380419,29,67
-79.3531992,43.6775817,1106,43.6775817,-79.3531992,,Point,,Toronto,,"320 Danforth Avenue, Unit 5, Toronto, ON, M4K 1N8",,,1,Inspired Life Health Centre (Carrot Common),Owned by others,,M4K 1N8,ON,,Danforth Avenue,320,Unit 5,1473380419,29,67
-79.3515772,43.6777565,1107,43.6777565,-79.3515772,,Point,,Toronto,,"402 Danforth Avenue, Toronto, ON, M4K 1P3",,,,Megas Restaurant,Owned by others,1,M4K 1P3,ON,,Danforth Avenue,402,,1473380419,29,67
-79.3514614,43.6777935,1108,43.6777935,-79.3514614,,Point,,Toronto,1,"406 Danforth Avenue, Toronto, ON, M4K 1P3",,,1,Pan Macedonian Association of Toronto,Owned by others,1,M4K 1P3,ON,,Danforth Avenue,406,,1473380419,29,67
-79.3416014,43.6797379,1109,43.6797379,-79.3416014,,Point,,Toronto,1,"798 Danforth Avenue, Toronto, ON, M4J 1L6",,,1,The Downstage,Owned by others,1,M4J 1L6,ON,,Danforth Avenue,798,,1473380419,29,66
-79.338199,43.6805072,1110,43.6805072,-79.338199,,Point,,Toronto,1,"950 Danforth Avenue, Toronto, ON, M4J 1L9",,,,Dukem Ethiopian Restaurant,Owned by others,1,M4J 1L9,ON,,Danforth Avenue,950,,1473380419,29,66
-79.3379069,43.6805026,1111,43.6805026,-79.3379069,,Point,,Toronto,1,"966 Danforth Avenue, Toronto, ON, M4J 1L9",,,,The One,Owned by others,1,M4J 1L9,ON,,Danforth Avenue,966,,1473380419,29,66
-79.337862,43.6804685,1112,43.6804685,-79.337862,,Point,,Toronto,1,"972 Danforth Avenue, Toronto, ON , M4J 1L9",,,,The Only,Owned by others,1,M4J 1L9,ON ,,Danforth Avenue,972,,1473380419,29,66
-79.3293422,43.6822871,1113,43.6822871,-79.3293422,,Point,,Toronto,,"1324 Danforth Avenue, Toronto, ON, M4J 1M9",,,1,The School of Performing Arts for the Community of East York (S.P.A.C.E.),Owned by others,1,M4J 1M9,ON,,Danforth Avenue,1324,,1473380419,29,66
-79.3461484,43.6793622,1114,43.6793622,-79.3461484,,Point,,Toronto,,"71 Gough Avenue, Toronto, ON, M4K 3N9",,,1,Holy Name Parish Church,Owned by others,1,M4K 3N9,ON,,Gough Avenue,71,,1473380419,29,67
-79.3323409,43.6818307,1115,43.6818307,-79.3323409,,Point,,Toronto,1,"663 Greenwood Avenue, Toronto, ON, M4J 4B3",,,,LucSculpture School and Studio,Owned by others,,M4J 4B3,ON,,Greenwood Avenue,663,,1473380419,29,66
-79.329711,43.6921393,1116,43.6921393,-79.329711,,Point,,Toronto,,"170 Memorial Park Avenue, Toronto, ON, M4J 2K5",,1,,S. Walter Stewart Branch (TPL),City Owned,1,M4J 2K5,ON,,Memorial Park Avenue,170,,1473380419,29,59
-79.3458818,43.6805016,1117,43.6805016,-79.3458818,,Point,,Toronto,,"746 Pape Avenue, Toronto, ON, M4K 3S7",,,,Calvary Church,Owned by others,1,M4K 3S7,ON,,Pape Avenue,746,,1473380419,29,67
-79.3485981,43.689214,1118,43.689214,-79.3485981,,Point,,Toronto,,"1041 Pape Avenue, Toronto, ON, M4K 3W1",,,,Bethany Baptist Church,Owned by others,1,M4K 3W1,ON,,Pape Avenue,1041,,1473380419,29,59
-79.3493811,43.6915874,1119,43.6915874,-79.3493811,,Point,,Toronto,,"1081 Pape Avenue, Toronto, ON, M4K 3W4",,,1,East York Community Recreation Centre,City owned,,M4K 3W4,ON,,Pape Avenue,1081,,1473380419,29,58
-79.3493811,43.6915874,1120,43.6915874,-79.3493811,,Point,,Toronto,,"1081.5 Pape Avenue, Toronto, ON, M4K 3W6",,1,,Todmorden Room Branch (TPL),City owned,,M4K 3W6,ON,,Pape Avenue,1081 1/2,,1473380419,29,58
-79.3602927,43.6864006,1121,43.6864006,-79.3602927,,Point,,Toronto,1,"67 Pottery Road, Toronto, ON, M4K 2B9",1,,,Papermill Theatre/Museum/Art Centre at Todmorden Mills,City Owned,1,M4K 2B9,ON,,Pottery Road,67,,1473380419,29,57
-79.3446459,43.6786545,1122,43.6786545,-79.3446459,,Point,,Toronto,1,"705 Pape Avenue, Toronto, ON, M4K 3S6",,,,The Workshop Gallery,Owned by others,,M4K 3S6,ON,,Pape Avenue,705,,1473380419,30,69
-79.3413259,43.6547863,1123,43.6547863,-79.3413259,,Point,,Toronto,,"30 Booth Avenue, Suite 100, Toronto, ON, M4M 2M2",,,,Cinespace,Owned by others,,M4M 2M2,ON,1,Booth Avenue,30,Suite 100,1473380419,30,70
-79.3541681,43.6768901,1124,43.6768901,-79.3541681,,Point,,Toronto,,"60 Bowden Street, Toronto, ON, M4K 1M7",,,,Danforth Church,Owned by others,1,M4K 1M7,ON,,Bowden Street,60,,1473380419,30,68
-79.3531802,43.6658148,1125,43.6658148,-79.3531802,,Point,,Toronto,,"370 Broadview Avenue, Toronto, ON, M4K 2M8",1,1,,Riverdale Branch (TPL),City operated,,M4K 2M8,ON,,Broadview Avenue,370,,1473380419,30,68
-79.3526551,43.6665215,1126,43.6665215,-79.3526551,,Point,,Toronto,,"415 Broadview Avenue, Toronto, ON, M4K 2M9",,,1,St. John's Presbyterian Church,Owned by others,1,M4K 2M9,ON,,Broadview Avenue,415,,1473380419,30,68
-79.3413568,43.6637022,1127,43.6637022,-79.3413568,,Point,,Toronto,1,"302 Carlaw Avenue, Unit 104, Toronto, ON, M4M 3L1",,,,Everyone Is An Artist,Owned by others,1,M4M 3L1,ON,,Carlaw Avenue,302,Unit 104,1473380419,30,70
-79.3472881,43.6773561,1128,43.6773561,-79.3472881,,Point,,Toronto,,"690 Carlaw Avenue, Toronto, ON, M4K 3K9",,,1,Holy Name Catholic School,Owned by others,,M4K 3K9,ON,,Carlaw Avenue,690,,1473380419,30,68
-79.3419995,43.6493969,1129,43.6493969,-79.3419995,,Point,,Toronto,,"225 Commissioners Street, Toronto, ON, M4M 1A9",,,,Pinewood Studios,Owned by others,,M4M 1A9,ON,1,Commissioners Street,225,,1473380419,30,70
-79.3319394,43.6651623,1130,43.6651623,-79.3319394,,Point,,Toronto,,"65 Curzon Street, Toronto, ON, M4M 3B3",,,1,St Joseph Parish Hall,Owned by others,1,M4M 3B3,ON,,Curzon Street,65,,1473380419,30,70
-79.358458,43.6760886,1131,43.6760886,-79.358458,,Point,,Toronto,,"95 Danforth Avenue, 3rd Floor, Toronto, ON, M4K 1N2",,,,Joy of Dance Studio,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,95,3rd Floor,1473380419,30,68
-79.358458,43.6760886,1132,43.6760886,-79.358458,,Point,,Toronto,,"95 Danforth Avenue, Suite 301, Toronto, ON, M4K 1N2",,,,Yoga Sanctuary,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,95,Suite 301,1473380419,30,68
-79.3579516,43.676254,1133,43.676254,-79.3579516,,Point,,Toronto,,"115 Danforth Avenue, Suite 203, Toronto, ON, M4K 1N2",,,,Fraser Studios,Owned by others,1,M4K 1N2,ON,1,Danforth Avenue,115,Suite 203,1473380419,30,68
-79.3575797,43.6762704,1134,43.6762704,-79.3575797,,Point,,Toronto,,"131 Danforth Avenue, Toronto, ON, M4K 1N2",,,1,Celtic Dance Centre,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,131,,1473380419,30,68
-79.3573581,43.6762447,1135,43.6762447,-79.3573581,,Point,,Toronto,,"141 Danforth Avenue, Toronto, ON, M4K 1N2",,,,Dora Keogh Traditional Irish Pub,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,141,,1473380419,30,68
-79.3570474,43.6762593,1136,43.6762593,-79.3570474,,Point,,Toronto,,"147 Danforth Avenue, Toronto, ON, M4K 1N2",,,,Danforth Music Hall Theatre,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,147,,1473380419,30,68
-79.355846,43.676483100000013,1137,43.6764831,-79.355846,,Point,,Toronto,,"211 Danforth Avenue, Toronto, ON, M4K 1N2",,,,Hannan's Bellydance Studio,Owned by others,1,M4K 1N2,ON,,Danforth Avenue,211,,1473380419,30,68
-79.3522537,43.677371699999988,1138,43.6773717,-79.3522537,,Point,,Toronto,,"361 Danforth Avenue, Toronto, ON, M4K 1P1",,,1,St. Barnabas Anglican Church,Owned by others,1,M4K 1P1,ON,,Danforth Avenue,361,,1473380419,30,68
-79.353426,43.6589998,1139,43.6589998,-79.353426,,Point,,Toronto,1,"11 Davies Avenue, Suite 102, Toronto, ON, M4M 2A9",,,,IX Gallery and Event Place,Owned by others,,M4M 2A9,ON,,Davies Avenue,11,Suite 102,1473380419,30,70
-79.347341,43.6631789,1140,43.6631789,-79.347341,,Point,,Toronto,1,"130 DeGrassi Street, Toronto, ON, M4M 2K6",,,,Labspace Studio,Owned by others,1,M4M 2K6,ON,,DeGrassi Street,130,,1473380419,30,70
-79.3545837,43.6618431,1141,43.6618431,-79.3545837,,Point,,Toronto,,"1112 Dundas Street East, Toronto, ON, M5A 3A7",,,,StudioElevenTwelve,Owned by others,1,M5A 3A7,ON,,Dundas Street East,1112,,1473380419,30,70
-79.345112700000016,43.6573945,1142,43.6573945,-79.3451127,,Point,,Toronto,1,"400 Eastern Avenue, Suite 201, Toronto, ON, M4M 1B9",,,,Spazio dell'Arte Gallery,Owned by others,,M4M 1B9,ON,,Eastern Avenue,400,Suite 201,1473380419,30,70
-79.3456429,43.6668917,1143,43.6668917,-79.3456429,,Point,,Toronto,1,"793 Gerrard Street East, Toronto, ON, M4M 1Y5",,,,Creative Works Studio,Owned by others,,M4M 1Y5,ON,,Gerrard Street East,793,,1473380419,30,70
-79.3395587,43.6678907,1144,43.6678907,-79.3395587,,Point,,Toronto,,"953 Gerrard Street East, Toronto, ON, M4M 1Z4",,,1,Matty Eckler Community Centre,City Owned,,M4M 1Z4,ON,,Gerrard Street East,953,,1473380419,30,70
-79.3347618,43.6700641,1145,43.6700641,-79.3347618,,Point,,Toronto,,"1094 Gerrard Street East, Toronto, ON, M4M 2A1",,,1,Riverdale Collegiate Institute,Owned by others,1,M4M 2A1,ON,,Gerrard Street East,1094,,1473380419,30,70
-79.3271555,43.6712256,1146,43.6712256,-79.3271555,,Point,,Toronto,1,"1300 Gerrard Street East, Toronto, ON, M4L 1Y7",,,1,Centre of Gravity,Owned by others,1,M4L 1Y7,ON,1,Gerrard Street East,1300,,1473380419,30,65
-79.3253848,43.6716439,1147,43.6716439,-79.3253848,,Point,,Toronto,1,"1326 Gerrard Street East, Toronto, ON, M4L 1Z1",,,1,The Riverdale Hub,Owned by others,1,M4L 1Z1,ON,,Gerrard Street East,1326,,1473380419,30,65
-79.322115599999989,43.6723671,1148,43.6723671,-79.3221156,,Point,,Toronto,,"1432 Gerrard Street East, Toronto, ON, M4L 1Z6",,1,,Gerrard/Ashdale Branch (TPL),City operated,,M4L 1Z6,ON,,Gerrard Street East,1432,,1473380419,30,65
-79.3345472,43.6659548,1149,43.6659548,-79.3345472,,Point,,Toronto,,"118 Jones Avenue, Toronto, ON, M4M 2Z9",,1,,Jones Library,City Owned,,M4M 2Z9,ON,,Jones Avenue,118,,1473380419,30,70
-79.3463409,43.6737773,1150,43.6737773,-79.3463409,,Point,,Toronto,,"725 Logan Avenue, Toronto, ON, M4K 3B9",,,1,Withrow Park,City Owned,1,M4K 3B9,ON,,Logan Avenue,725,,1473380419,30,68
-79.3499407,43.6771459,1151,43.6771459,-79.3499407,,Point,,Toronto,,"816 Logan Avenue, Toronto, ON, M4K 3E1",,,1,Frankland Community Centre,City Owned,,M4K 3E1,ON,,Logan Avenue,816,,1473380419,30,68
-79.3541657,43.6600698,1152,43.6600698,-79.3541657,,Point,,Toronto,1,"2 Matilda Street, Toronto, ON, M4M 1L9",,,1,Merchants of Green Coffee,Owned by others,1,M4M 1L9,ON,1,Matilda Street,2,,1473380419,30,70
-79.3445022,43.6785954,1153,43.6785954,-79.3445022,,Point,,Toronto,1,"701 Pape Avenue, Toronto, ON, M4K 3S6",,1,,Pape & Danforth Branch (TPL),City operated,,M4K 3S6,ON,,Pape Avenue,701,,1473380419,30,69
-79.3545934,43.640897,1154,43.640897,-79.3545934,,Point,,Toronto,1,"11 Polson Street, Toronto, ON, M5A 1A4",,,1,"Polson Pier (Sound Academy, Solarium Banquet Facility)",Owned by others,1,M5A 1A4,ON,,Polson Street,11,,1473380419,30,70
-79.3537585,43.6415189,1155,43.6415189,-79.3537585,,Point,,Toronto,1,"25 Polson Street, Toronto, ON, M5A 1A4",,,,VSVSVS Gallery,Owned by others,,M5A 1A4,ON,,Polson Street,25,,1473380419,30,70
-79.3487119,43.6588119,1156,43.6588119,-79.3487119,,Point,,Toronto,,"735 Queen Street East, Toronto, ON, M4M 1H2",,,,Opera House,Owned by others,1,M4M 1H2,ON,,Queen Street East,735,,1473380419,30,70
-79.347955,43.6594209,1157,43.6594209,-79.347955,,Point,,Toronto,1,"756 Queen Street East, Toronto, ON, M4M 1H4",,,,Hangman Art Gallery (Artists' Network Initiative) ,Owned by others,,M4M 1H4,ON,,Queen Street East,756,,1473380419,30,70
-79.3475321,43.6590751,1158,43.6590751,-79.3475321,,Point,,Toronto,1,"765 Queen Street East, Toronto, ON, M4M 1H3",1,1,1,"Queen/Saulter Branch (TPL), Ralph Thornton Centre",City Owned,1,M4M 1H3,ON,,Queen Street East,765,,1473380419,30,70
-79.3452488,43.6600644,1159,43.6600644,-79.3452488,,Point,,Toronto,,"870 Queen Street East, Toronto, ON, M4M 1H9",,,1,Jimmie Simpson Recreation Centre,City Owned,,M4M 1H9,ON,,Queen Street East,870,,1473380419,30,70
-79.3428952,43.660249,1160,43.660249,-79.3428952,,Point,,Toronto,,"875 Queen Street East, Toronto, ON, M4M 1J2",,,,St. Matthew's Cathedral,Owned by others,1,M4M 1J2,ON,,Queen Street East,875,,1473380419,30,70
-79.3418955,43.6607833,1161,43.6607833,-79.3418955,,Point,,Toronto,,"922 Queen Street East, Toronto, ON, M4M 1J5",,,,Red Sandcastle Theatre,Owned by others,1,M4M 1J5,ON,,Queen Street East,922,,1473380419,30,70
-79.3405839,43.6612227,1162,43.6612227,-79.3405839,,Point,,Toronto,,"970 Queen Street East, Toronto, ON, M4M 1J8",,,,ROTC - Toronto,Owned by others,1,M4M 1J8,ON,,Queen Street East,970,,1473380419,30,70
-79.3398647,43.6612875,1163,43.6612875,-79.3398647,,Point,,Toronto,1,"978 Queen Street East, Toronto, ON, M4M 1K1",,,,Atomic Toybot,Owned by others,,M4M 1K1,ON,,Queen Street East,978,,1473380419,30,70
-79.3355423,43.6623127,1164,43.6623127,-79.3355423,,Point,,Toronto,1,"1114 Queen Street East, Toronto, ON, M4M 1K7",,,,Arts Market,Owned by others,1,M4M 1K7,ON,,Queen Street East,1114,,1473380419,30,70
-79.3338976,43.6625556,1165,43.6625556,-79.3338976,,Point,,Toronto,1,"1150 Queen Street East, Toronto, ON, M4M 1K8",,,,Parts Gallery,Owned by others,,M4M 1K8,ON,,Queen Street East,1150,,1473380419,30,70
-79.3337984,43.662452599999988,1166,43.6624526,-79.3337984,,Point,,Toronto,1,"1156 Queen Street East, Toronto, ON, M4M 1L2",,,,Tango Palace Coffee Company,Owned by others,,M4M 1L2,ON,,Queen Street East,1156,,1473380419,30,70
-79.3325818,43.662944499999988,1167,43.6629445,-79.3325818,,Point,,Toronto,1,"1164 Queen Street East, Toronto, ON, M4M 1L4",,,,Pentimento Fine Art Gallery,Owned by others,,M4M 1L4,ON,,Queen Street East,1164,,1473380419,30,70
-79.3274986,43.6640129,1168,43.6640129,-79.3274986,,Point,,Toronto,1,"1318 Queen Street East, Toronto, ON, M4L 1C5",,,,Brayham Contemporary Art,Owned by others,,M4L 1C5,ON,,Queen Street East,1318,,1473380419,30,70
-79.3477679,43.6672369,1169,43.6672369,-79.3477679,,Point,,Toronto,,"115 Simpson Avenue, Toronto, ON, M4K 1A1",,,1,Metropolitan Community Church of Toronto,Owned by others,1,M4K 1A1,ON,,Simpson Avenue,115,,1473380419,30,68
-79.3507998,43.658788,1170,43.658788,-79.3507998,,Point,,Toronto,,"682 Queen Street East, Toronto, ON, M4M 1G9",,,1,Dark Horse Espresso Bar,Owned by others,,M4M 1G9,ON,,Queen Street East,682,,1473380419,30,70
-79.3490441,43.6591634,1171,43.6591634,-79.3490441,,Point,,Toronto,1,"732 Queen Street East, Toronto, ON, M4M 1H2",,,,Rouge Concept Gallery,Owned by others,,M4M 1H2,ON,,Queen Street East,732,,1473380419,30,70
-79.3522694,43.6638533,1172,43.6638533,-79.3522694,,Point,,Toronto,,"296 Broadview Avenue, Toronto, ON, M4M 2G7",,,1,Broadview Faith Temple,Owned by others,1,M4M 2G7,ON,,Broadview Avenue,296,,1473380419,30,70
-79.3528031,43.6658981,1173,43.6658981,-79.3528031,,Point,,Toronto,,"450 Broadview Avenue, Toronto, ON, M4M 1X7",1,,,St. Matthew's Lawn Bowling Clubhouse,City Owned,,M4M 1X7,ON,,Broadview Avenue,450,,1473380419,30,68
-79.3398359,43.6750519,1174,43.6750519,-79.3398359,,Point,,Toronto,,"86 Blake Street, Toronto, ON, M4J 3C9",,,1,Eastview Community Centre,City Owned,,M4J 3C9,ON,,Blake Street,86,,1473380419,30,69
-79.3238872,43.6720258,1175,43.6720258,-79.3238872,,Point,,Toronto,1,"1390 Gerrard Street East, Toronto, ON, M4L 1Z4",,,,GAS (Gerrard Art Space),Owned by others,,M4L 1Z4,ON,,Gerrard Street East,1390,,1473380419,30,65
-79.3389896,43.6790063,1176,43.6790063,-79.3389896,,Point,,Toronto,,"87 Ravina Crescent, Toronto, ON, M4J 3L9",,,,Crow's Theatre,Owned by others,1,M4J 3L9,ON,,Ravina Crescent,87,,1473380419,30,69
-79.3545885,43.6708296,1177,43.6708296,-79.3545885,,Point,,Toronto,,"550 Broadview Avenue, Toronto, ON, M4K 2P1",,,,Riverdale Park East,City Owned,,M4K 2P1,ON,1,Broadview Avenue,550,,1473380419,30,68
-79.322653,43.67955,1178,43.67955,-79.322653,,Point,,Toronto,,"1 Hanson Street, Toronto, ON, M4J 1G6",,,,Monarch Park Collegiate,Owned by others,1,M4J 1G6,ON,,Hanson Street,1,,1473380419,30,65
-79.3531855,43.6651659,1179,43.6651659,-79.3531855,,Point,,Toronto,,"573 Gerrard Street East, Toronto, ON, M4M 1Y3",,,1,Zhong Hua Men Archway,Owned by others,,M4M 1Y3,ON,,Gerrard Street East,573,,1473380419,30,70
-79.3523782,43.6623423,1180,43.6623423,-79.3523782,,Point,,Toronto,,"138 Hamilton Street, Toronto, ON, M4M 2E1",,,1,Energy Efficiency Office,City Owned,,M4M 2E1,ON,,Hamilton Street,138,,1473380419,30,70
-79.3481666,43.6655304,1181,43.6655304,-79.3481666,,Point,,Toronto,,"120 First Avenue, Toronto, ON, M4M 1X1",,,1,St. Anne Parish,Owned by others,1,M4M 1X1,ON,,First Avenue,120,,1473380419,30,70
-79.3368163,43.6686758,1182,43.6686758,-79.3368163,,Point,,Toronto,,"1035 Gerrard Street East, Toronto, ON, M4M 1Z6",,,,Projection Booth Cinema,Owned by others,,M4M 1Z6,ON,1,Gerrard Street East,1035,,1473380419,30,70
-79.3151324,43.698165,1183,43.698165,-79.3151324,,Point,,Toronto,,"373 Cedarvale Avenue, Toronto, ON, M4C 4K7",,,1,Stan Wadlow Clubhouse,City Owned,,M4C 4K7,ON,,Cedarvale Avenue,373,,1473380419,31,60
-79.3029143,43.688525299999988,1184,43.6885253,-79.3029143,,Point,,Toronto,,"15 Chisholm Avenue, Toronto, ON, M4C 4V1",,,1,East Toronto Masonic Temple,Owned by others,1,M4C 4V1,ON,,Chisholm Avenue,15,,1473380419,31,62
-79.3274267,43.6949373,1185,43.6949373,-79.3274267,,Point,,Toronto,,"650 Cosburn Avenue, Toronto, ON, M4C 2V2",,,1,East York Collegiate,Owned by others,1,M4C 2V2,ON,,Cosburn Avenue,650,,1473380419,31,58
-79.3089079,43.7157518,1186,43.7157518,-79.3089079,,Point,,Toronto,1,"51 Cranfield Road, Toronto, ON, M4B 3H6",,,,Jeff Goodman Studio,Owned by others,,M4B 3H6,ON,,Cranfield Road,51,,1473380419,31,54
-79.3021449,43.6882937,1187,43.6882937,-79.3021449,,Point,,Toronto,,"2550 Danforth Avenue, Toronto, ON, M4C 1L2",,,1,Hope United Church,Owned by others,1,M4C 1L2,ON,,Danforth Avenue,2550,,1473380419,31,62
-79.2954661,43.6988669,1188,43.6988669,-79.2954661,,Point,,Toronto,,"305 Dawes Road, Toronto, ON, M4B 2E2",1,,,"Children's Peace Theatre, Goulding Estate",City Owned,1,M4B 2E2,ON,,Dawes Road,305,,1473380419,31,61
-79.2969359,43.7012456,1189,43.7012456,-79.2969359,,Point,,Toronto,,"416 Dawes Road, Toronto, ON, M4B 2E8",,1,,Dawes Road Branch (Library),City Owned,1,M4B 2E8,ON,,Dawes Road,416,,1473380419,31,54
-79.3225237,43.6856283,1190,43.6856283,-79.3225237,,Point,,Toronto,,"200 Wolverleigh Boulevard, Toronto, ON, M4C 1S2",,,1,Kimbourne Park United Church ,Owned by others,1,M4C 1S2,ON,,Wolverleigh Boulevard,200,,1473380419,31,66
-79.3212939,43.6859133,1191,43.6859133,-79.3212939,,Point,,Toronto,,"455 Glebeholme Boulevard, Toronto, ON, M4C 1V3",,,1,Earl Beatty Community Centre,City Owned,,M4C 1V3,ON,,Glebeholme Boulevard,455,,1473380419,31,66
-79.3091041,43.6875045,1192,43.6875045,-79.3091041,,Point,,Toronto,,"2 Gledhill Avenue, Toronto, ON, M4C 5K6",,,1,Terry Fox Recreation Centre,City Owned,,M4C 5K6,ON,,Gledhill Avenue,2,,1473380419,31,60
-79.312,43.7069094,1193,43.7069094,-79.312,,Point,,Toronto,,"850 O'Connor Drive, Toronto, ON, M4B 3L6",,,1,Canadian Macedonian Heritage Society,Owned by others,,M4B 3L6,ON,,O'Connor Drive,850,,1473380419,31,54
-79.3095566,43.7061167,1194,43.7061167,-79.3095566,,Point,,Toronto,,"2723 St. Clair Avenue East, Toronto, ON, M4B 1M8",,,1,St. Columba and All Hallows,Owned by others,,M4B 1M8,ON,,St. Clair Avenue East,2723,,1473380419,31,54
-79.300264,43.670419,1195,43.670419,-79.300264,,Point,,Toronto,,"2 Bellefair Avenue, Toronto, ON, M4L 3T7",,,1,Bellefair United Church,Owned by others,1,M4L 3T7,ON,,Bellefair Avenue,2,,1473380419,32,63
-79.3213562,43.683645,1196,43.683645,-79.3213562,,Point,,Toronto,,"1675 Danforth Avenue, Toronto, ON, M4C 5P2",,1,1,Danforth/Coxwell Branch (TPL),City Operated,,M4C 5P2,ON,,Danforth Avenue,1675,,1473380419,32,64
-79.3243142,43.662859399999988,1197,43.6628594,-79.3243142,,Point,,Toronto,1,"920 Eastern Avenue, Toronto, ON, M4L 1A4",,,,The Pocket Studios,Owned by others,,M4L 1A4,ON,,Eastern Avenue,920,,1473380419,32,65
